ts,open,high,low,close,volume
2016-05-14,612.74,622.26,594.23,611.63,11880.89
2016-05-15,567.28,578.46,567.28,572.42,6364.84
2016-05-16,598.14,606.4,596.34,599.89,5325.42
2016-05-17,659.86,669.45,651.24,659.72,31937.83
2016-05-18,608.63,633.73,606.62,616.95,10596.33
2016-05-19,638.17,644.35,628.31,635.15,19951.41
2016-05-20,619.89,627.23,604.94,616.15,79028.06
2016-05-21,606.79,606.79,599.83,602.52,30066.07
2016-05-22,594.84,594.84,575.05,586.16,14803.36
2016-05-23,564.58,584.71,547.63,562.7,8691.96
2016-05-24,564.6,582.44,549.18,564.89,31517.55
2016-05-25,536.2,549.25,534.21,543.17,20063.26
2016-05-26,552.97,569.87,542.11,551.24,35346.08
2016-05-27,553.17,569.25,525.33,550.71,3304.92
2016-05-28,543.14,549.28,543.14,545.11,55266.73
2016-05-29,521.18,536.61,507.23,522.19,5649.37
2016-05-30,508.44,523.38,484.76,508.4,15092.71
2016-05-31,530.6,532.55,523.21,528.36,67619.15
2016-06-01,546.02,547.65,537.64,542.3,3725.77
2016-06-02,515.49,536.54,501.11,517.71,20744.19
2016-06-03,521.86,533.05,507.11,521.02,17849.21
2016-06-04,543.86,544.84,536.25,541.37,21739.51
2016-06-05,498.87,503.95,490.04,499.6,29557.58
2016-06-06,512.12,523.83,505.41,513.85,22504.17
2016-06-07,501.02,507.11,478.19,498.18,7609.14
2016-06-08,512.35,522.07,505.84,513.08,24034.0
2016-06-09,490.24,520.41,485.62,494.98,21903.59
2016-06-10,458.75,461.1,444.98,453.77,21165.53
2016-06-11,415.97,430.39,413.11,419.61,117769.23
2016-06-12,420.92,429.59,416.04,421.23,64708.56
2016-06-13,428.37,438.21,421.55,427.27,95754.52
2016-06-14,410.85,414.52,405.17,409.36,29224.62
2016-06-15,423.58,441.97,404.62,423.01,92596.94
2016-06-16,381.33,401.24,376.65,390.52,11185.2
2016-06-17,387.65,401.77,383.82,389.84,16643.02
2016-06-18,368.81,379.64,359.04,367.93,13941.42
2016-06-19,356.59,363.1,350.38,356.9,14910.42
2016-06-20,359.74,363.64,347.76,358.27,22916.23
2016-06-21,346.81,351.12,336.39,343.99,26094.28
2016-06-22,339.45,343.78,327.33,338.08,31287.81
2016-06-23,353.63,365.49,340.35,355.7,89521.72
2016-06-24,344.81,357.73,341.57,346.31,6546.17
2016-06-25,364.61,364.61,358.01,361.32,8454.19
2016-06-26,341.89,348.13,335.7,342.38,3142.38
2016-06-27,351.64,354.94,347.11,351.91,11303.44
2016-06-28,379.78,382.88,373.7,378.23,15546.48
2016-06-29,338.92,339.62,330.02,335.59,12675.26
2016-06-30,320.9,331.18,319.59,323.23,8908.5
2016-07-01,331.67,343.42,319.06,333.0,23798.01
2016-07-02,325.96,333.62,324.48,330.19,16263.81
2016-07-03,335.96,346.09,322.62,336.76,10920.3
2016-07-04,328.92,334.35,316.41,327.43,25005.25
2016-07-05,328.36,332.6,326.61,329.32,14009.27
2016-07-06,331.91,338.97,317.74,327.3,55894.24
2016-07-07,347.42,352.59,344.7,347.1,19447.11
2016-07-08,351.69,357.45,345.67,351.98,16755.35
2016-07-09,357.38,367.69,350.67,358.39,27331.51
2016-07-10,348.96,354.19,348.96,351.76,4455.06
2016-07-11,343.72,347.1,342.65,343.97,58520.98
2016-07-12,338.23,348.54,329.68,337.26,41526.86
2016-07-13,344.03,354.67,333.78,344.36,11752.85
2016-07-14,338.46,341.21,330.03,337.83,8970.18
2016-07-15,341.34,360.4,326.75,343.18,9880.19
2016-07-16,376.69,392.01,372.86,380.48,7179.66
2016-07-17,397.33,414.64,390.78,397.67,5709.52
2016-07-18,392.65,394.33,386.07,391.96,6997.08
2016-07-19,415.78,428.25,411.38,416.34,2670.25
2016-07-20,409.38,427.83,389.76,408.71,16590.6
2016-07-21,372.73,380.68,362.86,370.42,19881.32
2016-07-22,355.28,363.51,348.14,353.1,61779.45
2016-07-23,324.87,330.66,316.07,322.65,48804.45
2016-07-24,320.18,320.25,313.5,317.62,12315.6
2016-07-25,319.65,325.29,309.18,318.39,18173.26
2016-07-26,347.15,352.19,342.08,346.16,53573.63
2016-07-27,357.76,368.44,344.6,352.28,15485.32
2016-07-28,351.23,351.72,344.09,349.04,25409.06
2016-07-29,361.6,376.82,349.57,364.06,13655.67
2016-07-30,322.3,340.66,313.08,327.17,22865.45
2016-07-31,330.83,337.22,328.44,331.47,23695.06
2016-08-01,346.47,350.88,336.47,344.74,16767.12
2016-08-02,323.6,336.0,309.11,321.13,51979.74
2016-08-03,336.75,357.32,324.12,340.15,11100.91
2016-08-04,348.38,350.13,339.41,346.36,24309.29
2016-08-05,342.98,344.69,335.04,339.89,92320.73
2016-08-06,352.83,355.13,339.83,351.12,28437.61
2016-08-07,394.34,401.72,381.71,393.04,11730.84
2016-08-08,396.73,403.0,389.44,397.15,29298.2
2016-08-09,401.13,418.57,386.18,402.61,155280.72
2016-08-10,396.72,398.25,390.75,394.24,22893.25
2016-08-11,380.5,380.51,375.76,378.73,41849.26
2016-08-12,394.02,399.17,391.55,395.05,22278.48
2016-08-13,386.25,386.25,375.99,379.39,27647.91
2016-08-14,377.16,387.38,377.16,381.29,20834.7
2016-08-15,372.34,378.96,367.73,373.03,9822.13
2016-08-16,380.1,390.83,377.96,382.46,29916.55
2016-08-17,390.55,395.89,385.66,389.35,8339.14
2016-08-18,404.88,415.93,404.88,410.27,17284.33
2016-08-19,404.82,420.39,387.75,400.75,102405.26
2016-08-20,399.26,402.5,391.73,396.08,20945.45
2016-08-21,378.91,387.14,374.13,378.1,10597.02
2016-08-22,369.59,378.93,360.38,370.51,26889.5
2016-08-23,380.16,386.34,364.07,377.99,14243.47
2016-08-24,393.9,400.3,387.95,392.86,24199.31
2016-08-25,378.93,385.56,364.79,376.07,8652.86
2016-08-26,392.65,406.36,378.69,393.03,41395.75
2016-08-27,420.04,429.49,411.2,420.65,24524.03
2016-08-28,431.84,431.84,425.66,429.91,9960.14
2016-08-29,474.42,479.48,453.98,472.03,29626.11
2016-08-30,454.51,458.74,450.32,455.15,104450.41
2016-08-31,430.12,441.05,419.37,428.86,11744.58
2016-09-01,394.24,402.92,380.95,393.65,40672.51
2016-09-02,425.82,430.48,420.69,424.23,31011.4
2016-09-03,443.17,455.14,424.17,438.71,30658.5
2016-09-04,436.95,441.82,433.69,438.18,45625.57
2016-09-05,442.6,458.72,430.71,444.89,17792.6
2016-09-06,422.58,433.47,409.73,421.66,25073.92
2016-09-07,458.05,465.73,454.8,460.03,24029.12
2016-09-08,459.44,467.21,455.86,462.81,11202.36
2016-09-09,468.98,476.54,447.91,465.28,32065.89
2016-09-10,476.87,481.13,475.85,477.97,16627.08
2016-09-11,480.48,489.97,480.48,486.81,96093.51
2016-09-12,494.71,500.53,485.12,491.38,14804.67
2016-09-13,477.01,487.5,472.42,478.69,7727.25
2016-09-14,489.64,496.14,473.0,487.38,54461.3
2016-09-15,525.87,527.82,517.4,521.35,12260.45
2016-09-16,548.14,553.96,536.88,547.31,8428.46
2016-09-17,573.55,585.22,573.55,579.56,30351.82
2016-09-18,565.23,574.87,565.23,570.14,64628.69
2016-09-19,548.59,564.45,536.65,551.56,40133.17
2016-09-20,549.71,559.35,537.11,549.96,14082.02
2016-09-21,557.16,558.45,544.25,551.86,24659.88
2016-09-22,575.6,584.09,563.43,574.26,17687.19
2016-09-23,553.4,553.46,531.86,542.05,84001.62
2016-09-24,565.88,595.62,544.12,572.71,15687.51
2016-09-25,570.96,596.31,547.2,570.41,24091.67
2016-09-26,560.79,571.99,547.53,562.79,25480.87
2016-09-27,545.04,549.76,534.2,544.02,8793.51
2016-09-28,517.4,517.4,511.36,514.18,19054.65
2016-09-29,535.31,535.31,521.42,530.0,19310.55
2016-09-30,532.39,538.04,521.35,532.16,66916.29
2016-10-01,512.94,518.17,497.29,509.43,25988.93
2016-10-02,488.43,502.2,468.75,487.59,16420.05
2016-10-03,478.46,500.45,464.94,482.61,19786.02
2016-10-04,512.47,526.57,490.9,512.41,21074.12
2016-10-05,506.49,518.96,496.21,508.54,21550.77
2016-10-06,482.96,493.96,473.26,483.2,46666.43
2016-10-07,476.51,485.62,474.84,479.78,48617.52
2016-10-08,476.53,479.82,472.27,475.94,10058.19
2016-10-09,434.78,439.86,419.62,433.72,52172.09
2016-10-10,435.13,435.13,431.56,433.55,40498.09
2016-10-11,431.77,437.93,426.73,430.7,21283.77
2016-10-12,447.77,452.12,436.07,441.99,6828.87
2016-10-13,480.53,487.71,453.65,472.25,26337.55
2016-10-14,490.38,500.36,474.93,491.98,16744.79
2016-10-15,491.89,498.04,481.45,488.1,34642.33
2016-10-16,478.22,487.85,460.38,470.26,37267.75
2016-10-17,519.46,523.84,508.82,515.36,63874.94
2016-10-18,520.17,530.44,510.48,517.2,9513.86
2016-10-19,510.68,531.26,509.49,518.23,123028.08
2016-10-20,516.25,528.59,499.03,518.57,45511.04
2016-10-21,521.24,541.81,495.06,522.96,39377.93
2016-10-22,526.89,528.08,516.69,521.11,103017.43
2016-10-23,508.52,525.25,504.18,511.51,28670.44
2016-10-24,502.23,515.57,492.44,502.57,50823.13
2016-10-25,506.13,527.11,486.57,502.75,25463.71
2016-10-26,490.95,501.42,490.29,494.02,43551.03
2016-10-27,483.64,501.52,471.52,482.57,56280.9
2016-10-28,485.67,499.65,477.26,485.09,51844.99
2016-10-29,484.89,491.4,472.77,481.51,6629.05
2016-10-30,510.97,514.45,495.82,508.29,15966.36
2016-10-31,466.28,469.63,455.52,463.95,56722.59
2016-11-01,483.52,493.97,472.73,482.74,33101.61
2016-11-02,498.25,527.23,481.77,505.02,21368.87
2016-11-03,470.9,481.28,454.42,470.37,33347.0
2016-11-04,465.67,479.96,457.64,465.46,9187.12
2016-11-05,462.96,466.48,452.97,460.14,41672.61
2016-11-06,437.19,441.16,435.29,438.68,29887.42
2016-11-07,427.68,434.38,424.25,427.54,23766.27
2016-11-08,412.1,417.54,403.85,411.86,19233.47
2016-11-09,436.06,444.28,431.3,438.56,26712.05
2016-11-10,449.66,457.82,448.53,453.84,17834.38
2016-11-11,476.66,483.74,466.87,475.21,17147.12
2016-11-12,492.03,497.35,480.12,488.1,92968.77
2016-11-13,467.54,475.49,460.47,469.89,6243.97
2016-11-14,461.23,471.75,455.54,462.03,6346.61
2016-11-15,473.54,473.54,465.29,470.72,41515.57
2016-11-16,455.04,471.63,443.38,451.69,8370.54
2016-11-17,464.66,476.72,455.38,463.8,4472.3
2016-11-18,462.13,475.01,447.41,460.6,50003.02
2016-11-19,457.22,460.41,452.75,455.28,60863.18
2016-11-20,470.11,477.17,460.3,467.45,7801.89
2016-11-21,471.42,495.4,465.84,475.49,5283.97
2016-11-22,477.44,485.47,455.69,470.23,8379.8
2016-11-23,491.51,494.72,484.88,490.43,12695.98
2016-11-24,475.69,481.1,464.52,472.93,102721.83
2016-11-25,481.02,505.62,466.42,483.96,15757.2
2016-11-26,494.12,509.34,486.98,494.86,43240.59
2016-11-27,491.74,499.07,476.4,490.26,39591.86
2016-11-28,489.46,504.85,487.69,496.63,64024.3
2016-11-29,472.64,489.7,464.06,476.07,13465.98
2016-11-30,489.6,496.6,487.28,492.46,22045.19
2016-12-01,485.0,505.62,472.28,490.01,18650.0
2016-12-02,482.26,485.68,479.8,481.85,34173.59
2016-12-03,500.33,512.22,487.41,500.62,58797.87
2016-12-04,494.74,495.57,485.07,489.16,126966.45
2016-12-05,462.15,473.75,451.18,466.33,16252.9
2016-12-06,443.1,447.28,438.81,442.27,24864.48
2016-12-07,449.24,470.29,441.75,452.43,44429.13
2016-12-08,427.3,443.73,425.6,433.25,36219.09
2016-12-09,463.56,466.22,458.31,461.39,87597.69
2016-12-10,431.91,434.21,424.79,429.61,20364.97
2016-12-11,458.59,461.5,449.74,456.57,16161.73
2016-12-12,455.79,480.64,444.11,460.65,66800.29
2016-12-13,460.09,472.45,447.57,459.78,28306.6
2016-12-14,453.93,456.82,440.36,451.77,34216.27
2016-12-15,462.31,465.14,455.59,458.81,20957.38
2016-12-16,461.2,473.54,452.52,458.9,46633.38
2016-12-17,481.37,498.55,470.0,477.68,11121.93
2016-12-18,484.41,497.37,467.71,480.31,15400.65
2016-12-19,483.98,499.82,474.69,483.57,2671.12
2016-12-20,480.08,480.59,475.95,478.17,13449.37
2016-12-21,481.73,481.73,474.89,477.94,46817.13
2016-12-22,485.35,488.82,481.58,483.84,23062.92
2016-12-23,460.79,460.81,447.55,456.41,10606.41
2016-12-24,438.57,438.57,433.22,436.03,69671.67
2016-12-25,445.93,456.16,441.77,448.19,24810.13
2016-12-26,446.84,462.14,442.89,451.56,86099.66
2016-12-27,449.4,459.54,433.26,449.33,44071.56
2016-12-28,446.04,465.12,443.74,450.3,25817.27
2016-12-29,456.8,473.31,444.89,456.49,96408.94
2016-12-30,448.6,461.12,441.87,448.62,16456.53
2016-12-31,441.77,442.68,433.55,437.22,9247.3
2017-01-01,442.67,452.27,432.37,440.89,79821.38
2017-01-02,430.03,430.91,420.23,426.69,36005.66
2017-01-03,431.78,442.04,420.46,433.48,67708.89
2017-01-04,414.02,415.69,402.16,409.02,44917.22
2017-01-05,427.69,440.39,410.4,424.65,82664.96
2017-01-06,433.86,440.23,427.05,432.38,14745.51
2017-01-07,430.62,445.04,428.5,436.93,19093.17
2017-01-08,457.17,469.51,441.85,452.9,18938.43
2017-01-09,484.95,484.95,476.81,480.8,19153.59
2017-01-10,498.97,508.21,482.05,498.93,6345.4
2017-01-11,468.62,475.65,456.54,468.5,25319.21
2017-01-12,446.8,467.81,437.53,448.65,41817.4
2017-01-13,433.87,448.52,424.57,439.61,12882.54
2017-01-14,438.69,452.27,431.45,440.67,10690.67
2017-01-15,453.67,453.67,447.45,449.4,19919.66
2017-01-16,442.57,451.02,430.56,438.79,41592.01
2017-01-17,439.59,457.78,434.61,442.33,9391.31
2017-01-18,429.43,440.18,420.42,431.43,143790.95
2017-01-19,425.06,425.06,417.31,422.93,7851.2
2017-01-20,399.93,411.45,395.65,403.22,14056.12
2017-01-21,388.74,405.93,371.08,390.98,54963.27
2017-01-22,372.19,384.39,355.35,373.47,48091.57
2017-01-23,357.55,368.65,351.36,361.48,44828.88
2017-01-24,374.0,379.34,372.0,375.62,12817.0
2017-01-25,362.37,372.56,358.58,363.89,14915.16
2017-01-26,396.72,409.03,392.56,399.6,11183.31
2017-01-27,411.5,417.77,395.4,407.17,17176.49
2017-01-28,406.6,418.95,401.84,410.43,30143.0
2017-01-29,398.43,403.31,394.76,398.88,11139.83
2017-01-30,406.52,420.93,397.88,409.39,5480.45
2017-01-31,401.16,407.76,393.7,401.83,56541.47
2017-02-01,401.17,420.95,392.59,404.16,19211.48
2017-02-02,442.97,452.51,435.04,442.71,40399.33
2017-02-03,443.02,445.33,438.46,441.88,17339.96
2017-02-04,465.81,465.81,450.59,460.71,34291.87
2017-02-05,448.06,453.64,446.39,450.18,142798.03
2017-02-06,456.14,465.96,429.32,450.31,8898.24
2017-02-07,476.72,484.03,471.72,479.82,11925.53
2017-02-08,469.21,481.46,456.57,470.11,10807.63
2017-02-09,508.29,508.29,492.22,501.65,119672.71
2017-02-10,526.96,529.46,496.73,515.0,21915.62
2017-02-11,512.54,516.2,497.24,505.72,45217.01
2017-02-12,516.89,527.3,498.55,517.82,2682.24
2017-02-13,538.76,543.39,527.7,536.55,30012.66
2017-02-14,552.18,555.4,543.48,549.18,16670.38
2017-02-15,522.03,525.85,517.09,520.59,67535.25
2017-02-16,504.17,517.39,489.66,508.27,37658.04
2017-02-17,505.59,508.31,502.71,504.64,15890.2
2017-02-18,502.05,512.02,492.48,504.09,78674.33
2017-02-19,511.93,535.32,502.46,515.93,84688.5
2017-02-20,518.63,541.26,500.11,519.93,74165.63
2017-02-21,498.19,502.84,483.97,496.93,40908.0
2017-02-22,508.39,514.0,495.76,504.35,17807.85
2017-02-23,514.96,518.46,512.04,516.01,26771.54
2017-02-24,526.68,542.13,506.61,527.01,15934.82
2017-02-25,551.68,560.99,526.59,548.15,26557.36
2017-02-26,565.55,572.98,554.7,565.23,13830.41
2017-02-27,577.01,586.16,565.19,575.25,19433.77
2017-02-28,575.06,600.21,561.56,574.7,123666.07
2017-03-01,543.94,561.47,527.06,543.06,28529.05
2017-03-02,547.35,560.07,543.19,552.12,15775.17
2017-03-03,557.52,568.29,549.34,556.98,9227.81
2017-03-04,569.57,572.75,558.03,563.14,20546.49
2017-03-05,540.07,545.58,536.67,539.34,40382.24
2017-03-06,516.62,533.71,503.93,520.09,24806.78
2017-03-07,546.82,562.67,518.47,540.43,21305.23
2017-03-08,543.61,555.01,532.33,540.49,31267.42
2017-03-09,557.78,559.87,549.51,554.37,30502.48
2017-03-10,559.05,578.78,530.83,555.76,39119.78
2017-03-11,552.15,564.52,549.31,557.17,39963.56
2017-03-12,579.62,587.91,565.44,576.64,20737.11
2017-03-13,573.45,577.21,548.43,567.16,19920.18
2017-03-14,567.74,573.9,562.64,569.93,22271.67
2017-03-15,552.96,574.46,549.78,561.62,34838.55
2017-03-16,555.6,569.91,546.17,553.98,54559.59
2017-03-17,548.98,553.48,544.71,548.84,16992.58
2017-03-18,547.09,557.18,546.2,553.95,19518.96
2017-03-19,548.21,553.21,537.86,545.57,11605.19
2017-03-20,573.36,573.89,565.77,570.93,6729.32
2017-03-21,547.67,562.08,543.22,554.17,8265.63
2017-03-22,559.71,564.07,539.85,551.38,9967.67
2017-03-23,546.89,546.89,539.94,543.77,13060.19
2017-03-24,568.67,577.06,568.67,572.88,32156.63
2017-03-25,581.48,584.99,561.24,577.7,9447.3
2017-03-26,603.63,626.82,582.57,599.84,22586.43
2017-03-27,576.76,581.27,562.75,570.31,43507.74
2017-03-28,573.65,584.35,568.98,576.53,11460.35
2017-03-29,599.62,607.3,585.53,595.65,15023.61
2017-03-30,597.14,606.34,591.75,598.27,7745.62
2017-03-31,619.42,626.69,619.42,621.93,10397.74
2017-04-01,607.46,622.78,597.16,611.69,66644.16
2017-04-02,635.03,654.57,635.03,643.58,33381.13
2017-04-03,701.58,720.8,687.32,698.56,124541.46
2017-04-04,689.27,705.53,666.45,690.78,12369.73
2017-04-05,666.35,696.85,666.35,681.11,74546.02
2017-04-06,718.16,729.71,707.52,717.73,12457.01
2017-04-07,766.7,774.31,744.34,759.66,14956.76
2017-04-08,739.2,753.16,739.11,747.01,197102.06
2017-04-09,733.0,745.84,726.57,737.21,11446.11
2017-04-10,733.65,741.06,721.05,731.07,79433.39
2017-04-11,684.21,725.92,671.03,698.51,21745.37
2017-04-12,674.53,700.75,642.95,677.42,9422.12
2017-04-13,656.83,676.39,632.84,655.01,7096.81
2017-04-14,635.73,649.31,633.69,638.6,24241.2
2017-04-15,633.94,647.14,633.94,638.78,9071.17
2017-04-16,638.56,672.63,631.83,645.01,17594.51
2017-04-17,673.21,698.13,664.45,682.0,4860.18
2017-04-18,656.23,673.5,639.94,659.57,29601.27
2017-04-19,689.49,703.14,667.27,683.71,6493.29
2017-04-20,692.47,701.55,660.49,679.63,21254.8
2017-04-21,679.67,708.66,654.36,679.47,7371.44
2017-04-22,700.54,700.54,691.82,696.76,59481.49
2017-04-23,665.87,697.96,645.09,670.92,4122.94
2017-04-24,669.58,709.21,653.68,680.98,17784.37
2017-04-25,696.14,700.78,680.33,685.98,34893.24
2017-04-26,695.63,723.28,679.2,698.96,29728.62
2017-04-27,711.19,715.63,699.11,707.13,8229.17
2017-04-28,772.72,787.98,743.39,771.74,5554.03
2017-04-29,759.08,759.08,748.12,755.84,41726.9
2017-04-30,748.7,756.79,719.06,743.03,20223.86
2017-05-01,729.71,737.01,720.85,728.09,9470.25
2017-05-02,717.37,740.67,699.66,715.15,42928.38
2017-05-03,707.21,711.47,694.62,700.42,14223.09
2017-05-04,728.88,742.01,721.42,731.28,13192.95
2017-05-05,777.82,777.82,759.86,769.71,11166.76
2017-05-06,751.34,772.96,729.1,755.62,12163.78
2017-05-07,735.48,740.47,730.47,735.02,11813.66
2017-05-08,752.14,755.05,742.01,748.37,29036.2
2017-05-09,725.57,756.33,719.92,735.15,77182.06
2017-05-10,761.07,761.34,729.47,752.75,7305.25
2017-05-11,762.14,780.74,728.17,759.25,17001.29
2017-05-12,726.19,726.19,714.73,721.1,19573.19
2017-05-13,775.07,784.57,750.91,762.38,32388.44
2017-05-14,812.98,823.24,802.32,813.05,49290.31
2017-05-15,805.49,805.49,790.91,797.0,19673.82
2017-05-16,792.77,806.8,765.81,787.44,13422.54
2017-05-17,798.02,824.16,771.22,796.55,35489.14
2017-05-18,796.42,823.66,781.34,807.14,6018.78
2017-05-19,817.78,840.05,812.86,827.2,4023.41
2017-05-20,888.85,910.18,870.84,888.82,177814.15
2017-05-21,881.16,901.64,861.73,884.66,11728.97
2017-05-22,863.13,905.31,817.75,861.58,16070.2
2017-05-23,831.23,832.86,809.91,822.2,34545.84
2017-05-24,808.19,814.12,793.04,802.64,29502.53
2017-05-25,798.44,810.77,790.1,802.91,45380.21
2017-05-26,862.58,878.03,842.76,856.24,47368.34
2017-05-27,835.98,851.14,829.15,842.13,7054.26
2017-05-28,842.26,868.81,821.59,850.03,61754.23
2017-05-29,853.42,863.23,843.65,850.82,33660.33
2017-05-30,882.5,918.43,867.91,888.28,30290.74
2017-05-31,966.89,976.98,963.21,971.88,31436.0
2017-06-01,963.02,984.84,921.36,955.42,3757.71
2017-06-02,945.55,975.71,907.29,940.61,18943.04
2017-06-03,974.17,984.53,964.31,977.08,10347.79
2017-06-04,989.15,1036.23,972.71,1002.18,9225.72
2017-06-05,1064.41,1096.29,1048.23,1070.7,15201.88
2017-06-06,1111.45,1133.18,1058.81,1094.45,43489.11
2017-06-07,1090.77,1107.89,1049.39,1082.4,28266.76
2017-06-08,1119.27,1120.36,1097.5,1106.66,31891.79
2017-06-09,1154.54,1167.08,1138.85,1152.18,15738.68
2017-06-10,1184.19,1213.35,1173.24,1187.53,30412.74
2017-06-11,1219.38,1223.08,1201.82,1210.61,19201.7
2017-06-12,1266.01,1266.01,1239.58,1258.55,48153.71
2017-06-13,1308.05,1324.62,1304.9,1313.09,39354.32
2017-06-14,1372.37,1416.12,1359.32,1380.24,25665.2
2017-06-15,1396.85,1439.17,1371.41,1414.06,11903.74
2017-06-16,1399.61,1429.39,1388.27,1407.92,28111.24
2017-06-17,1424.88,1437.65,1404.42,1417.3,27437.41
2017-06-18,1473.58,1502.31,1434.05,1480.65,24891.99
2017-06-19,1451.81,1465.68,1417.78,1441.07,15451.1
2017-06-20,1473.24,1473.24,1451.4,1461.98,13398.08
2017-06-21,1444.44,1465.53,1429.96,1444.15,29262.96
2017-06-22,1447.59,1492.6,1405.97,1447.78,11385.44
2017-06-23,1522.96,1560.02,1454.37,1516.3,18509.8
2017-06-24,1521.74,1557.59,1514.94,1528.77,36213.55
2017-06-25,1525.61,1583.74,1501.72,1533.55,32240.23
2017-06-26,1457.24,1481.76,1426.27,1464.47,8961.84
2017-06-27,1491.68,1548.79,1463.27,1505.48,28741.52
2017-06-28,1553.29,1570.24,1503.96,1542.19,115086.49
2017-06-29,1659.37,1701.03,1622.91,1665.99,38972.81
2017-06-30,1665.29,1670.18,1634.51,1650.61,18218.6
2017-07-01,1672.87,1677.39,1654.7,1665.82,64610.72
2017-07-02,1682.64,1710.55,1649.79,1682.94,131899.51
2017-07-03,1792.68,1816.55,1699.46,1781.14,45382.35
2017-07-04,1764.46,1804.38,1746.65,1777.88,5692.41
2017-07-05,1786.79,1827.73,1721.85,1798.02,37270.0
2017-07-06,1849.94,1903.24,1764.2,1839.44,66987.4
2017-07-07,1843.75,1883.69,1843.75,1854.27,4369.23
2017-07-08,1828.48,1858.38,1768.37,1828.27,48181.17
2017-07-09,1852.2,1913.42,1817.6,1843.49,19356.9
2017-07-10,1937.06,2000.65,1815.35,1916.96,65313.68
2017-07-11,1874.54,1927.02,1761.66,1852.08,21515.51
2017-07-12,1861.57,1920.29,1823.99,1863.52,29978.57
2017-07-13,1832.36,1853.29,1802.78,1821.14,30360.52
2017-07-14,1889.54,1936.35,1851.56,1901.77,40361.24
2017-07-15,1799.34,1822.46,1791.51,1805.75,32542.89
2017-07-16,1792.83,1835.89,1727.91,1773.43,11078.69
2017-07-17,1799.12,1864.84,1750.64,1799.69,18435.32
2017-07-18,1906.34,1948.28,1866.59,1903.91,22677.08
2017-07-19,1886.66,1929.51,1870.89,1902.38,61000.28
2017-07-20,1874.89,1910.63,1821.03,1868.57,33563.94
2017-07-21,2010.8,2038.28,1948.55,1998.74,13493.78
2017-07-22,1913.82,1928.43,1874.37,1902.82,10922.7
2017-07-23,1747.42,1807.31,1695.62,1764.52,38395.49
2017-07-24,1808.95,1863.15,1748.89,1794.59,15561.78
2017-07-25,1751.88,1850.05,1734.7,1765.98,41542.78
2017-07-26,1706.17,1725.65,1685.06,1706.53,21725.38
2017-07-27,1729.32,1826.83,1697.89,1752.0,73112.85
2017-07-28,1767.12,1814.56,1716.55,1769.66,12611.65
2017-07-29,1723.72,1751.89,1704.64,1737.67,71856.78
2017-07-30,1658.04,1671.51,1644.4,1664.02,49855.75
2017-07-31,1719.01,1731.49,1690.82,1718.19,15974.61
2017-08-01,1772.03,1812.07,1686.13,1760.38,11261.64
